,Episode,Training_Accuracy,Validation_Accuracy
1137,,0.0,0.0
1138,,0.0,0.0
1139,,0.5,0.1111111111111111
1140,,0.0,0.0
1141,,0.0,0.0
1142,,0.0,0.3
1143,,0.0,0.0
1144,,0.0,0.4642857142857143
1145,,0.0,0.0
1146,,0.0,0.0
1147,,0.47058823529411764,0.0
1148,,0.058823529411764705,0.0
1149,,0.0,0.0
1150,,0.0,0.5294117647058824
1151,,0.0,0.7288135593220338
1152,,0.0,0.16666666666666666
1153,,0.1,0.32142857142857145
1154,,0.0,0.0
1155,,0.0,0.6153846153846154
1156,,0.10638297872340426,0.65
1157,,0.0,0.0
1158,,0.2631578947368421,0.0
1159,,0.0,0.8571428571428571
1160,,0.5555555555555556,0.5555555555555556
1161,,0.0,0.0
1162,,0.0,0.0
1163,,0.0,0.8974358974358975
1164,,0.2962962962962963,0.0
1165,,0.0,0.0
1166,,0.0,0.0
1167,,0.0,0.0
1168,,0.0,0.03636363636363636
1169,,0.0,0.45714285714285713
1170,,0.0,0.0
1171,,0.0,0.0
1172,,0.0,0.0
1173,,0.0,0.0
1174,,0.06060606060606061,0.0
1175,,0.09090909090909091,0.0
1176,,0.0,0.5555555555555556
1177,,0.0,0.0
1178,,0.5238095238095238,0.6
1179,,0.5,0.0
1180,,0.0,0.7142857142857143
1181,,0.0,0.1694915254237288
1182,,0.0,0.0
1183,,0.4444444444444444,0.0
1184,,0.0,0.16666666666666666
1185,,0.16666666666666666,0.0
1186,,0.5333333333333333,0.0
1187,,0.0,0.0
1188,,0.0,0.4080118694362012
1189,,0.0,0.0
1190,,0.5517241379310345,0.0
1191,,0.125,0.0
1192,,0.21739130434782608,0.0
1193,,0.0,0.0
1194,,0.0,0.7307692307692307
1195,,0.0,0.0
1196,,0.375,0.0
1197,,0.0,0.0
1198,,0.0,0.0
1199,,0.0,0.0
1200,,0.0,0.8631578947368421
1201,,0.0,0.0
1202,,0.0,0.0
1203,,0.0,0.0
1204,,0.0,0.0
1205,,0.0,0.3
1206,,0.0,0.0
1207,,0.0,0.0
1208,,0.0,0.0
1209,,0.25,0.0
1210,,0.0,0.05263157894736842
1211,,0.0,0.0
1212,,0.0,0.0
1213,,0.0,0.0
1214,,0.0,0.0
1215,,0.0,0.075
1216,,0.0625,0.4642857142857143
1217,,0.0,0.6785714285714286
1218,,0.5714285714285714,0.7307692307692307
1219,,0.25,0.0
1220,,0.0,0.14634146341463414
1221,,0.11764705882352941,0.0
1222,,0.7,0.0
1223,,0.0,0.0
1224,,0.0,0.5
1225,,0.0,0.2
1226,,0.0,0.0
1227,,0.0,0.696969696969697
1228,,0.3333333333333333,0.0
1229,,0.0,0.68
1230,,0.24,0.0
1231,,0.38461538461538464,0.0
1232,,0.0,0.0
1233,,0.0,0.0
1234,,0.0,0.0
1235,,0.75,0.4827586206896552
1236,,0.0,0.0
1237,,0.0,0.0
1238,,0.0,0.0
1239,,0.0,0.45454545454545453
1240,,0.0,0.3181818181818182
1241,,0.0,0.0
1242,,0.0,0.0
1243,,0.7307692307692307,0.0
1244,,0.5789473684210527,0.0
1245,,0.25,0.0
1246,,0.5625,0.0
1247,,0.0,0.0
1248,,0.78125,0.0
1249,,0.6,0.75
1250,,0.0,0.0
1251,,0.0,0.1
1252,,0.0,0.0
1253,,0.0,0.43243243243243246
1254,,0.0,0.5833333333333334
1255,,0.0,0.29411764705882354
1256,,0.0,0.0
1257,,0.0,0.08333333333333333
1258,,0.0,0.0
1259,,0.7045454545454546,0.0
1260,,0.47058823529411764,0.0
1261,,0.0,0.45454545454545453
1262,,0.32142857142857145,0.058823529411764705
1263,,0.0,0.8214285714285714
1264,,0.30434782608695654,0.0
1265,,0.0,0.0
1266,,0.7738095238095238,0.0
1267,,0.0,0.0
1268,,0.0,0.6666666666666666
1269,,0.0,0.0
1270,,0.28,0.0
1271,,0.0,0.07692307692307693
1272,,0.0,0.5
1273,,0.0,0.0
1274,,0.0,0.32
1275,,0.0,0.5
1276,,0.0,0.0
1277,,0.75,0.0
1278,,0.0,0.0
1279,,0.0,0.0
1280,,0.25,0.0
1281,,0.0,0.0
1282,,0.6818181818181818,0.0
1283,,0.0,0.3333333333333333
1284,,0.7209302325581395,0.11904761904761904
1285,,0.0,0.2222222222222222
1286,,0.0,0.0
1287,,0.5,0.0
1288,,0.6931818181818182,0.2826086956521739
1289,,0.0,0.2222222222222222
1290,,0.0,0.0
1291,,0.0,0.36
1292,,0.03333333333333333,0.6296296296296297
1293,,0.0,0.0
1294,,0.0,0.058823529411764705
1295,,0.0,0.0
1296,,0.09090909090909091,0.0
1297,,0.0,0.0
1298,,0.0,0.0
1299,,0.6842105263157895,0.0
1300,,0.0,0.0
1301,,0.0,0.0
1302,,0.5,0.0
1303,,0.0,0.0
1304,,0.0,0.0
1305,,0.0,0.0
1306,,0.10714285714285714,0.0
1307,,0.0,0.4642857142857143
1308,,0.0,0.875
1309,,0.55,0.0
1310,,0.0,0.24242424242424243
1311,,0.0,0.5
1312,,0.0,0.0
1313,,0.18181818181818182,0.0
1314,,0.0,0.0
1315,,0.6923076923076923,0.0
1316,,0.0,0.0
1317,,0.0,0.11363636363636363
1318,,0.0,0.0
1319,,0.0,0.0
1320,,0.0,0.0
1321,,0.0,0.0
1322,,0.0,0.0
1323,,0.0,0.0
1324,,0.0,0.5517241379310345
1325,,0.813953488372093,0.7142857142857143
1326,,0.7692307692307693,0.0
1327,,0.0,0.7045454545454546
1328,,0.0,0.0
1329,,0.18181818181818182,0.0
1330,,0.0,0.0
1331,,0.0,0.0
1332,,0.0,0.1
1333,,0.34782608695652173,0.0
1334,,0.0,0.3333333333333333
1335,,0.0,0.0
1336,,0.10638297872340426,0.0
1337,,0.0,0.8333333333333334
1338,,0.0,0.2
1339,,0.4117647058823529,0.0
1340,,0.0,0.2777777777777778
1341,,0.0,0.0
1342,,0.0,0.0
1343,,0.0,0.6931818181818182
1344,,0.5789473684210527,0.0
1345,,0.0,0.13157894736842105
1346,,0.0,0.0
1347,,0.09090909090909091,0.0
1348,,0.0,0.0
1349,,0.6744186046511628,0.0
1350,,0.3333333333333333,0.0
1351,,0.0,0.0
1352,,0.0,0.0
1353,,0.043478260869565216,0.0
1354,,0.0,0.10714285714285714
1355,,0.0,0.0
1356,,0.0,0.2
1357,,0.6086956521739131,0.0
1358,,0.8421052631578947,0.0
1359,,0.0,0.75
1360,,0.0,0.0
1361,,0.0,0.0
1362,,0.0,0.4
1363,,0.0,0.0
1364,,0.21052631578947367,0.45714285714285713
1365,,0.0,0.0
1366,,0.0,0.696969696969697
1367,,0.0,0.782608695652174
1368,,0.0,0.0
1369,,0.15384615384615385,1.0
1370,,0.0,0.5271317829457365
1371,,0.0,0.19047619047619047
1372,,0.0,0.0
1373,,0.0,0.44
1374,,0.0,0.19047619047619047
1375,,0.0,0.0
1376,,0.03333333333333333,0.0
1377,,0.6530612244897959,0.0
1378,,0.0,0.0
1379,,0.0,0.0
1380,,0.0,0.25
1381,,0.0,0.0
1382,,0.0,0.0
1383,,0.5,0.0
1384,,0.0,0.8636363636363636
1385,,0.0,0.5238095238095238
1386,,0.4444444444444444,0.0
1387,,0.0,0.0
1388,,0.4642857142857143,0.0
1389,,0.0,0.05555555555555555
1390,,0.0,0.0
1391,,0.0,0.0
1392,,0.0,0.0
1393,,0.0,0.0
1394,,0.0,0.0
1395,,0.0,0.0
1396,,0.0,0.0
1397,,0.0,0.5333333333333333
1398,,0.0,0.0
1399,,0.0,0.18181818181818182
1400,,0.0625,0.05555555555555555
1401,,0.0,0.0
1402,,0.5869565217391305,0.0
1403,,0.0,0.8125
1404,,0.0,0.0
1405,,0.0,0.0
1406,,0.0,0.0
1407,,0.0,0.0
1408,,0.0,0.6666666666666666
1409,,0.0,0.8095238095238095
1410,,0.0,0.0
1411,,0.0,0.0
1412,,0.0,0.0
1413,,0.0,0.0
1414,,0.5,0.0
1415,,0.0,0.45454545454545453
1416,,0.8823529411764706,0.0
1417,,0.0,0.0
1418,,0.0,0.0
1419,,0.6111111111111112,0.0
1420,,0.8305084745762712,0.0
1421,,0.0,0.0
1422,,0.20833333333333334,0.0
1423,,0.125,0.0
1424,,0.0,0.0
1425,,0.0,0.5714285714285714
1426,,0.0,0.10526315789473684
1427,,0.11428571428571428,0.0
1428,,0.9047619047619048,0.0
1429,,0.0,0.0
1430,,0.6,0.0
1431,,0.0,0.0
1432,,0.0,0.0
1433,,0.4583333333333333,0.0
1434,,0.38095238095238093,0.0
1435,,0.21739130434782608,0.5333333333333333
1436,,0.125,0.7777777777777778
1437,,0.8125,0.7428571428571429
1438,,0.0,0.45454545454545453
1439,,0.0,0.0
1440,,0.0,0.0
1441,,0.0,0.0
1442,,0.3333333333333333,0.0
1443,,0.0,0.0
1444,,0.0,0.0
1445,,0.0,0.0
1446,,0.9230769230769231,0.0
1447,,0.3333333333333333,0.0
1448,,0.25,0.0
1449,,0.0,0.4
1450,,0.17857142857142858,0.0
1451,,0.0,0.36363636363636365
1452,,0.0,0.0
1453,,0.0,0.0
1454,,0.0,0.0
1455,,0.047619047619047616,0.0
1456,,0.0,0.6022727272727273
1457,,0.125,0.0
1458,,0.15789473684210525,0.0
1459,,0.3333333333333333,0.0
1460,,0.0,0.0
1461,,0.0,0.17647058823529413
1462,,0.0,0.0
1463,,0.0,0.0
1464,,0.0,0.0
1465,,0.5,0.0
1466,,0.0,0.041666666666666664
1467,,0.0,0.0
1468,,0.0,0.0
1469,,0.0,0.0
1470,,0.0,0.0
1471,,0.0,0.0
1472,,0.0,0.8461538461538461
1473,,0.0,0.0
1474,,0.0,0.0
1475,,0.0,0.0
1476,,0.0,0.0
1477,,0.0,0.0
1478,,0.75,0.0
1479,,0.0,0.7115384615384616
1480,,0.0,0.0
1481,,0.0,0.0
1482,,0.23076923076923078,0.0
1483,,0.0,0.0
1484,,0.0,0.0
1485,,0.25,0.3888888888888889
1486,,0.0,0.0
1487,,0.5789473684210527,0.5882352941176471
1488,,0.0,0.0
1489,,0.0,0.47619047619047616
1490,,0.0,0.0
1491,,0.7692307692307693,0.0
1492,,0.0,0.3793103448275862
1493,,0.045454545454545456,0.0
1494,,0.7333333333333333,0.0
1495,,0.0,0.0
1496,,0.0,0.0
1497,,0.8571428571428571,0.0
1498,,0.0,0.0
1499,,0.0,0.0
1500,,0.0,0.0
1501,,0.0,0.0
1502,,0.7307692307692307,0.0
1503,,0.7619047619047619,0.0
1504,,0.0,0.0
1505,,0.0,0.0
1506,,0.0,0.25
1507,,0.0,0.0
1508,,0.3157894736842105,0.0
1509,,0.25,0.0
1510,,0.0,0.0
1511,,0.0,0.0
1512,,0.0,0.6153846153846154
1513,,0.0,0.5217391304347826
1514,,0.0,0.0
1515,,0.0,0.0
1516,,0.0,0.9333333333333333
1517,,0.0,0.0
1518,,0.0625,0.0
1519,,0.0,0.0
1520,,0.0,0.0
1521,,0.07692307692307693,0.0
1522,,0.0,0.0
1523,,0.0,0.0
1524,,0.0,0.6
1525,,0.0,0.0
1526,,0.0,0.6666666666666666
1527,,0.5454545454545454,0.0
1528,,0.0,0.0
1529,,0.0,0.0
1530,,0.0,0.0
1531,,0.0,0.0
1532,,0.0,0.0
1533,,0.3333333333333333,0.0
1534,,0.0,0.4857142857142857
1535,,0.0,0.3333333333333333
1536,,0.0,0.0
1537,,0.0,0.6363636363636364
1538,,0.0,0.0
1539,,0.30303030303030304,0.0
1540,,0.5714285714285714,0.0
1541,,0.0,0.0
1542,,0.0,0.0
1543,,0.0,0.045454545454545456
1544,,0.0,0.0
1545,,0.25,0.9666666666666667
1546,,0.0,0.24
1547,,0.0,0.2857142857142857
1548,,0.0,0.0
1549,,0.0,0.0
1550,,0.0,0.0
1551,,0.3157894736842105,0.7804878048780488
1552,,0.0,0.0
1553,,0.5952380952380952,0.0
1554,,0.16666666666666666,0.0
1555,,0.7441860465116279,0.0
1556,,0.0,0.0
1557,,0.0,0.0
1558,,0.15,0.23076923076923078
1559,,0.0,0.0
1560,,0.0,0.043478260869565216
1561,,0.38095238095238093,0.2857142857142857
1562,,0.16666666666666666,0.0
1563,,0.9512195121951219,0.6176470588235294
1564,,0.0,0.0
1565,,0.0,0.0
1566,,0.6428571428571429,0.4
1567,,0.75,0.0
1568,,0.7142857142857143,0.0
1569,,0.0,0.16666666666666666
1570,,0.0,0.0
1571,,0.0,0.0
1572,,0.0,0.2288329519450858
1573,,0.5,0.0
1574,,0.0,0.3
1575,,0.5,0.0
1576,,0.0,0.0
1577,,0.0,0.0
1578,,0.0,0.0
1579,,0.0,0.0
1580,,0.0,0.0
1581,,0.0,0.0
1582,,0.0,0.0
1583,,0.0,0.0
1584,,0.2,0.0
1585,,0.0,0.0
1586,,0.0,0.0
1587,,0.0,0.0
1588,,0.7368421052631579,0.0
1589,,0.0,0.08695652173913043
1590,,0.0,0.5294117647058824
1591,,0.0,0.0
1592,,0.0,0.0
1593,,0.0,0.0
1594,,0.0625,0.06666666666666667
1595,,0.0,0.3181818181818182
1596,,0.0,0.0
1597,,0.0,0.0
1598,,0.0,0.09375
1599,,0.0,0.0
1600,,0.3684210526315789,0.16666666666666666
1601,,0.0,0.0
1602,,0.0,0.0
1603,,0.7222222222222222,0.0
1604,,0.0,0.0
1605,,0.0,0.5588235294117647
1606,,0.0,0.3829787234042553
1607,,0.0,0.0
1608,,0.0,0.34615384615384615
1609,,0.0,0.0
1610,,0.6875,0.40625
1611,,0.0,0.2727272727272727
1612,,0.0,0.0
1613,,0.0,0.0
1614,,0.0,0.7857142857142857
1615,,0.0,0.125
1616,,0.043478260869565216,0.0
1617,,0.0,0.0
1618,,0.0,0.0
1619,,0.0,0.16666666666666666
1620,,0.0,0.0
1621,,0.85,0.0
1622,,0.35714285714285715,0.5
1623,,0.0,0.16129032258064516
1624,,0.0,0.0
1625,,0.0,0.0
1626,,0.2222222222222222,0.15384615384615385
1627,,0.5714285714285714,0.5333333333333333
1628,,0.29411764705882354,0.09523809523809523
1629,,0.0,0.0
1630,,0.7272727272727273,0.9833333333333333
1631,,0.0,0.75
1632,,0.39285714285714285,0.0
1633,,0.0,0.0
1634,,0.0,0.0
1635,,0.0,0.0
1636,,0.0,0.0
1637,,0.0,0.041666666666666664
1638,,0.0,0.0
1639,,0.0,0.3684210526315789
1640,,0.0,0.0
1641,,0.0,0.0
1642,,0.625,0.0
1643,,0.0,0.14285714285714285
1644,,0.0,0.2857142857142857
1645,,0.0,0.0
1646,,0.0,0.0
1647,,0.25,0.38461538461538464
1648,,0.0,0.0
1649,,0.0,0.0
1650,,0.42857142857142855,0.38461538461538464
1651,,0.7954545454545454,0.0
1652,,0.0,0.0
1653,,0.0,0.0
1654,,0.0,0.0
1655,,0.6153846153846154,0.44510385756676496
1656,,0.18309859154929578,0.0
1657,,0.4444444444444444,0.0
1658,,0.0,0.0
1659,,0.0,0.4166666666666667
1660,,0.0,0.0
1661,,0.0,0.0
1662,,0.34782608695652173,0.04
1663,,0.0,0.0
1664,,0.5555555555555556,0.0
1665,,0.0,0.0
1666,,0.0,0.0
1667,,0.0,0.12195121951219512
1668,,0.5,0.4166666666666667
1669,,0.0,0.0
1670,,0.0,0.0
1671,,0.0,0.5
1672,,0.1111111111111111,0.6744186046511628
1673,,0.0,0.8048780487804879
1674,,0.0,0.375
1675,,0.0,0.9666666666666667
1676,,0.0,0.5277777777777778
1677,,0.1111111111111111,0.6
1678,,0.7692307692307693,0.0
1679,,0.0,0.0
1680,,0.0,0.2
1681,,0.8983050847457628,0.8333333333333334
1682,,0.0,0.0
1683,,0.25,0.4
1684,,0.0,0.0
1685,,0.0,0.0
1686,,0.0,0.6153846153846154
1687,,0.0,0.0
1688,,0.0,0.30434782608695654
1689,,0.0,0.09090909090909091
1690,,0.0,0.0
1691,,0.2608695652173913,0.0
1692,,0.0,0.0
1693,,0.5416666666666666,0.0
1694,,0.0,0.0
1695,,0.03636363636363636,0.3157894736842105
1696,,0.782608695652174,0.5164835164835165
1697,,1.0,0.7142857142857143
1698,,0.39285714285714285,0.0
1699,,0.0,0.12121212121212122
1700,,0.0,0.3333333333333333
1701,,0.0,0.0
1702,,0.0,0.0
1703,,0.0,0.0
1704,,0.0,0.0
1705,,0.0,0.23076923076923078
1706,,0.0,0.0
1707,,0.0,0.0
1708,,0.0,0.46153846153846156
1709,,0.0,0.603448275862069
1710,,0.0,0.0
1711,,0.0,0.0
1712,,0.0,0.0
1713,,0.0,0.0
1714,,0.0,0.125
1715,,0.0,0.7142857142857143
1716,,0.0,0.0
1717,,0.0,0.12048192771084337
1718,,0.875,0.0
1719,,0.0,0.0
1720,,0.0,0.0
1721,,0.0,0.0
1722,,0.0,0.0
1723,,0.9,0.0
1724,,0.16666666666666666,0.23529411764705882
1725,,0.0,0.0
1726,,0.5555555555555556,0.7954545454545454
1727,,0.0,0.0
1728,,0.0,0.0
1729,,0.0,0.4
1730,,0.0,0.0
1731,,0.0,0.9166666666666666
1732,,0.0,0.0
1733,,0.0,0.28169014084507044
1734,,0.5,0.0
1735,,0.0,0.32142857142857145
1736,,0.0,0.0
1737,,0.0,0.72
1738,,0.0,0.0
1739,,0.0,0.0
1740,,0.38095238095238093,0.0
1741,,0.0,0.0
1742,,0.0,0.16666666666666666
1743,,0.6133333333333818,0.0
1744,,0.0,0.0
1745,,0.0,0.0
1746,,0.0,0.0
1747,,0.0,0.0
1748,,0.0,0.0
1749,,0.0,0.5333333333333333
1750,,0.0,0.6363636363636364
1751,,0.0,0.25
1752,,0.0,0.11538461538461539
1753,,0.0,0.0
1754,,0.5,0.0
1755,,0.8809523809523809,0.0
1756,,0.2,0.0
1757,,0.0,0.7777777777777778
1758,,0.7391304347826086,0.0
1759,,0.0,0.0
1760,,0.0,0.0
1761,,0.0,0.2222222222222222
1762,,0.0,0.2
1763,,0.0,0.13043478260869565
1764,,0.0,0.08695652173913043
1765,,0.2,0.0
1766,,0.3333333333333333,0.2608695652173913
1767,,0.0,0.0
1768,,0.3829787234042553,0.0
1769,,0.6190476190476191,0.35714285714285715
1770,,0.0,0.0
1771,,0.0,0.125
1772,,0.0,0.0
1773,,0.0,0.0
1774,,0.0,0.0
1775,,0.0,0.0
1776,,0.0,0.8571428571428571
1777,,0.7727272727272727,0.0
1778,,0.0,0.75
1779,,0.0,0.0
1780,,0.0,0.38461538461538464
1781,,0.030303030303030304,0.0
1782,,0.4573643410852713,0.375
1783,,0.0,0.5
1784,,0.0,0.0
1785,,0.2564102564102564,0.375
1786,,0.0,0.0
1787,,0.8571428571428571,0.0
1788,,0.0,0.0
1789,,0.0,0.0
1790,,0.0,0.0
1791,,0.5135135135135135,0.06060606060606061
1792,,0.0,0.0
1793,,0.0,0.0
1794,,0.0,0.0
1795,,0.0,0.0
1796,,0.0,0.11538461538461539
1797,,0.0,0.0
1798,,0.0,0.0
1799,,0.0,0.0
1800,,0.0,0.13333333333333333
1801,,0.0,0.23076923076923078
1802,,0.0,0.0
1803,,0.0,0.0
1804,,0.3181818181818182,0.0
1805,,0.5084745762711864,0.0
1806,,0.24,0.0
1807,,0.41304347826086957,0.6111111111111112
1808,,0.0,0.3076923076923077
1809,,0.0,0.05
1810,,0.0,0.6666666666666666
1811,,0.0,0.0
1812,,0.0,0.0
1813,,0.07142857142857142,0.6923076923076923
1814,,0.6153846153846154,0.0
1815,,0.0,0.0
1816,,0.38095238095238093,0.0
1817,,0.0,0.19047619047619047
1818,,0.0,0.0
1819,,0.0,0.0
1820,,0.6666666666666666,0.0
1821,,0.0,0.0
1822,,0.0,0.65
1823,,0.0,0.0
1824,,0.0,0.35294117647058826
1825,,0.0,0.6105263157894737
1826,,0.08695652173913043,0.0
1827,,0.1875,0.0
1828,,0.0,0.3409090909090909
1829,,0.0,0.0
1830,,0.3888888888888889,0.0
1831,,0.0,0.0
1832,,0.0,0.0
1833,,0.0,0.0
1834,,0.0,0.0
1835,,0.0,0.0
1836,,0.0,0.0
1837,,0.0,0.0
1838,,0.0,0.3333333333333333
1839,,0.0,0.0
1840,,0.9166666666666666,0.0
1841,,0.0,0.15384615384615385
1842,,0.0,0.875
1843,,0.25,0.0
1844,,0.0,0.75
1845,,0.375,0.0
1846,,0.0,0.0
1847,,0.0,0.0
1848,,0.07142857142857142,0.38461538461538464
1849,,0.6363636363636364,0.6666666666666666
1850,,0.0,0.42857142857142855
1851,,0.0,0.8214285714285714
1852,,0.0,0.0
1853,,0.2222222222222222,0.0
1854,,0.09090909090909091,0.6756756756756757
1855,,0.92,0.0
1856,,0.0,0.5769230769230769
1857,,0.06060606060606061,0.9
1858,,0.0,0.0
1859,,0.0,0.0
1860,,0.2765957446808511,0.4375
1861,,0.20454545454545456,0.0
1862,,0.38095238095238093,0.0
1863,,0.0,0.0
1864,,0.0,0.0
1865,,0.0,0.0
1866,,0.0,0.8
1867,,0.0,0.0
1868,,0.0,0.125
1869,,0.0,0.0
1870,,0.0,0.0
1871,,0.0,0.0
1872,,0.0,0.0
1873,,0.0,0.0
1874,,0.0,0.0
1875,,0.2222222222222222,0.0
1876,,0.0,0.0
1877,,0.6071428571428571,0.42857142857142855
1878,,0.0,0.0
1879,,0.0,0.0
1880,,0.5714285714285714,0.09523809523809523
1881,,0.0,0.0
1882,,0.34782608695652173,0.0
1883,,0.0,0.0
1884,,0.0,0.9
1885,,0.08333333333333333,0.35714285714285715
1886,,0.0,0.0
1887,,0.2894736842105263,0.06896551724137931
1888,,0.0,0.10344827586206896
1889,,0.0,0.3076923076923077
1890,,0.125,0.0
1891,,0.0,0.45454545454545453
1892,,0.0,0.45652173913043476
1893,,0.0,0.125
1894,,0.0,0.0
1895,,0.0,0.0
1896,,0.0,0.39285714285714285
1897,,0.34782608695652173,0.0
1898,,0.0,0.0
1899,,0.0,0.0
1900,,0.0,0.5909090909090909
1901,,0.0,0.21212121212121213
1902,,0.0,0.0
1903,,0.0,0.0
1904,,0.2,0.24
1905,,0.0,0.0
1906,,0.0,0.0
1907,,0.0,0.0
1908,,0.0,0.0
1909,,0.8846153846153846,0.391304347826087
1910,,0.0,0.0
1911,,0.0,0.0
1912,,0.38461538461538464,0.0
1913,,0.0,0.0
1914,,0.0,0.0
1915,,0.0,0.0
1916,,0.0,0.0
1917,,0.0,0.0
1918,,0.0,0.0
1919,,0.3076923076923077,0.0
1920,,0.0,0.0
1921,,0.0,0.1686746987951807
1922,,0.0,0.15151515151515152
1923,,0.0,0.0
1924,,1.0,0.05555555555555555
1925,,0.0,0.8095238095238095
1926,,0.0,0.0
1927,,0.0,0.0
1928,,0.0,0.0
1929,,0.0,0.3170731707317073
1930,,0.125,0.0
1931,,0.0,0.0
1932,,0.04,0.6296296296296297
1933,,0.7,0.0
1934,,0.0,0.0
1935,,0.0,0.6363636363636364
1936,,0.0,0.0
1937,,0.725,0.0
1938,,0.0,0.39285714285714285
1939,,0.0,0.0
1940,,0.0,0.17647058823529413
1941,,0.0,0.0
1942,,0.0,0.5
1943,,0.0,0.0
1944,,0.6190476190476191,0.3125
1945,,0.0,0.06060606060606061
1946,,0.0,0.717948717948718
1947,,0.0,0.0
1948,,0.0,0.7297297297297297
1949,,0.05555555555555555,0.0
1950,,0.1276595744680851,0.0
1951,,0.3333333333333333,0.0
1952,,0.0,0.4666666666666667
1953,,0.22727272727272727,0.0
1954,,0.0,0.2826086956521739
1955,,0.0,0.7604562737642598
1956,,0.8846153846153846,0.0
1957,,0.6086956521739131,0.0
1958,,0.0,0.0
1959,,0.0,0.29411764705882354
1960,,0.5555555555555556,0.5
1961,,0.0,0.0
1962,,0.1,0.0
1963,,0.0,0.0
1964,,0.0,0.32
1965,,0.42857142857142855,0.0
1966,,0.0,0.0
1967,,0.0,0.0
1968,,0.0,0.0
1969,,0.0,0.0
1970,,0.0,0.0
1971,,0.0,0.0
1972,,0.0,0.7058823529411765
1973,,0.2692307692307692,0.0
1974,,0.28,0.0
1975,,0.28,0.0
1976,,0.05555555555555555,0.0
1977,,0.0,0.056338028169014086
1978,,0.2112676056338028,0.6285714285714286
1979,,0.0,0.2894736842105263
1980,,0.0,0.0
1981,,0.0,0.0
1982,,0.2692307692307692,0.36363636363636365
1983,,0.7,0.0
1984,,0.0,0.043478260869565216
1985,,0.0,0.11333333333333132
1986,,0.058823529411764705,0.4
1987,,0.0,0.0
1988,,0.7087912087912088,0.0
1989,,0.0,0.15384615384615385
1990,,0.375,0.32
1991,,0.0,0.0
1992,,0.0,0.0
1993,,0.0,0.0
1994,,0.18181818181818182,0.0
1995,,0.0,0.0
1996,,0.6956521739130435,0.0
1997,,0.0,0.3125
1998,,0.0,0.7647058823529411
1999,,0.5263157894736842,0.0
2000,,0.0,0.0
2001,,0.16666666666666666,0.4444444444444444
2002,,0.0,0.0
2003,,0.0,0.0
2004,,0.8125,0.7884615384615384
2005,,0.0,0.0
2006,,0.0,0.7142857142857143
2007,,0.0,0.0
2008,,0.0,0.0
2009,,0.0,0.17073170731707318
2010,,0.0,0.0
2011,,0.1458823529411508,0.058823529411764705
2012,,0.0,0.0
2013,,0.0,0.17647058823529413
2014,,0.40476190476190477,0.0
2015,,0.0,0.0
2016,,0.7087912087912088,0.29411764705882354
2017,,0.0,0.0
2018,,0.59375,0.6
2019,,0.0,0.12121212121212122
2020,,0.0,0.36
2021,,0.0,0.0
2022,,0.0,0.0
2023,,0.0,0.0
2024,,0.0,0.2222222222222222
2025,,0.0,0.7916666666666666
2026,,0.0,0.5625
2027,,0.7142857142857143,0.5
2028,,0.0,0.0
2029,,0.0,0.21428571428571427
2030,,0.34615384615384615,0.0
2031,,0.0,0.0
2032,,0.0,0.07142857142857142
2033,,0.0,0.0
2034,,0.21739130434782608,0.8
2035,,0.0,0.0
2036,,0.0,0.0
2037,,0.125,0.0
2038,,0.0,0.0
2039,,0.0,0.0
2040,,0.0,0.0
2041,,0.0,0.0
2042,,0.2631578947368421,0.5238095238095238
2043,,0.0,0.7
2044,,0.0,0.0
2045,,0.0,0.0
2046,,0.1111111111111111,0.0
2047,,0.0,0.0
2048,,0.0,0.0
2049,,0.0,0.0
2050,,0.696969696969697,0.0
2051,,0.0,0.0
2052,,0.5185185185185185,0.2545454545454545
2053,,0.0,0.0
2054,,0.2222222222222222,0.0
2055,,0.0,0.7272727272727273
2056,,0.0,0.4772727272727273
2057,,0.7087912087912088,0.0
2058,,0.0,0.6111111111111112
2059,,0.0,0.0
2060,,0.05555555555555555,0.0
2061,,0.0,0.17647058823529413
2062,,0.0,0.0
2063,,0.0,0.3055555555555556
2064,,0.0,0.0
2065,,0.07317073170731707,0.0
2066,,0.5555555555555556,0.1111111111111111
2067,,0.0,0.0
2068,,0.0,0.0
2069,,0.0,0.0
2070,,0.0,0.0
2071,,0.25,0.0
2072,,0.08695652173913043,0.5428571428571428
2073,,0.42857142857142855,0.0
2074,,0.0,0.0
2075,,0.0,0.0
2076,,0.0,0.0
2077,,0.23333333333333334,0.0
2078,,0.0,0.0
2079,,0.0,0.0
2080,,0.045454545454545456,0.0
2081,,0.0,0.0
2082,,0.0,0.0
2083,,0.0,0.0
2084,,0.0,0.0
2085,,0.0,0.0
2086,,0.0,0.0
2087,,0.0,0.0
2088,,0.0,0.11764705882352941
2089,,0.0,0.0
2090,,0.5238095238095238,0.0
2091,,0.7692307692307693,0.0
2092,,0.0,0.36363636363636365
2093,,0.10909090909090909,0.3333333333333333
2094,,0.0,0.0
2095,,0.06666666666666667,0.0
2096,,0.16666666666666666,0.8076923076923077
2097,,0.4117647058823529,0.0
2098,,0.0,0.0
2099,,0.0,0.0
2100,,0.42857142857142855,0.0
2101,,0.6440677966101694,0.0
2102,,0.0,0.0
2103,,0.28,0.0
2104,,0.0,0.5263157894736842
2105,,0.0,0.0
2106,,0.45714285714285713,0.6071428571428571
2107,,0.0,0.0
2108,,0.42105263157894735,0.475
